file1,file2,mean,std,min,max,count
llama_20251110T073554_10.csv,qwen_20251111T025525_10.csv,0.5088937915674991,0.33242957194727246,0.0,1.0,500
llama_20251110T073554_10.csv,deepseek_20251112T144147_10.csv,0.4604208904909598,0.292756367989501,0.0,0.9999999999999999,500
qwen_20251111T025525_10.csv,deepseek_20251112T144147_10.csv,0.4801201440879454,0.31633909526023124,0.0,1.0,500
