req_id,cosine_similarity
226,0.0
657,0.50709255283711
824,0.9258200997725513
988,0.873484847348088
1005,0.06755660236665677
1011,0.9525793444156804
1140,0.45074893585520875
1326,0.9114654303752999
1555,0.3147557901458535
1575,0.16666666666666669
1723,0.4548054859154204
1963,0.14969623771302393
2288,0.0
2550,0.6871842709362767
2555,0.3441236008058426
2631,0.47646289000663095
2795,0.3779644730092272
2962,0.4457424941602093
3120,0.11043152607484655
3365,0.4327892114505485
3401,0.8318903308077028
3411,0.3282439759448873
3573,0.5334650693692645
3745,0.4615384615384615
4087,0.14969623771302393
4229,0.3939192985791677
4280,0.25197631533948484
4321,0.0916698497028211
4653,0.9909924304103233
4737,0.946753116400804
4917,0.38122186810493586
4922,0.6694386813952029
5373,0.8598892366800224
5403,0.9642088512100442
5407,0.9570244044334736
5413,0.3347670317059931
5725,0.6127633533453719
5918,0.0
6125,1.0
6345,0.5681655143089277
6411,0.5687696939916126
6447,0.970725343394151
6498,1.0
6531,0.24502555673267556
6778,0.15314097295792223
6836,0.10713431680111603
7022,0.11043152607484655
7143,0.7431681173023453
7331,0.8846517369293828
7947,0.05374307729250139
7965,0.8488746876271653
8779,0.15811388300841897
9226,0.5345224838248487
9310,0.7302967433402214
9437,0.0
9471,0.2229254143544687
9675,0.13650472655798704
9696,0.0
10905,0.3368165348543038
11028,0.7745966692414833
11061,0.9570244044334736
11211,0.8072073527955748
11217,0.8198915917499229
11616,0.6871842709362767
11704,0.6847623832623259
11765,0.7511600935007872
12085,0.43719282489259376
12093,0.5144434027684819
12618,0.772175080794956
12743,0.0
13333,0.9506541513652698
13713,0.6859943405700352
13823,0.0
13886,0.8939981748151894
13989,0.9322980214968377
14390,0.7930446775731981
15272,0.8447367914999205
15363,0.6666666666666666
15379,0.8111071056538127
15382,0.1533595897329743
15638,0.31951074213172875
15645,0.9831511335337818
15780,0.31165114596549964
15903,0.0
16153,0.5588235294117646
16251,0.5248906591678237
16704,0.4236592728681617
16909,0.18609684207969418
17033,0.9547859244962515
17114,0.6486493048989729
17579,0.8846517369293828
17832,0.7071067811865475
18102,0.49301257198088033
18110,0.9923022272843421
18383,0.27216552697590873
18442,0.8448275862068966
18533,0.32608695652173914
18665,0.2699527623995085
19298,0.14383899044561524
19448,0.1681681984990781
19482,0.5843487097907775
19554,0.1714985851425088
19610,0.9296696802013683
19672,0.0
20094,0.55130750264852
20218,0.39150998363187556
20220,0.9492481892299481
20241,0.2018018381988937
20483,0.43777227223091403
20657,0.27216552697590873
20768,0.9280876928618166
21286,0.14744195615489714
21379,0.7236759610155115
21638,0.45957251500902896
22500,0.3329635791060135
22558,0.5922801330182954
22597,0.6578947368421053
22798,0.502793317823715
24471,0.14969623771302393
24657,0.0
24740,0.4814569204856494
25109,0.0
25247,0.18401868452464443
25454,0.44982345106024185
25898,0.5983211225424633
25997,0.8755585701175325
26517,0.7302967433402214
26788,0.3754696307413191
26898,0.1924500897298753
26942,0.05882352941176469
27510,0.5681655143089277
28078,0.642824346533225
28158,0.34299717028501764
28490,0.17149858514250882
29169,0.5144957554275266
29666,0.9938837346736189
30056,0.8834522085987724
30193,0.7071067811865475
30228,0.9383148632568363
30229,0.14845392380504108
30252,0.2555993162216239
30761,0.9787090460886663
30956,0.0
31236,1.0
31299,0.1767766952966369
32081,0.0
32166,0.7298004491997616
32190,0.06125638918316889
32570,0.987241120712647
32707,0.8316074081115763
32829,0.0
33164,0.0
33198,0.8846517369293828
33844,0.1887128390240993
33984,0.2322910492148556
34000,0.30151134457776363
34356,0.3224584637550084
34444,0.0
34717,0.21320071635561044
35053,0.41391867719235786
35236,0.3939192985791677
35452,0.531368931324057
35519,0.09188458377475332
35520,0.528395949267478
35549,0.0
35609,0.36004114991154784
35739,0.7071067811865475
35870,0.7431226260332243
36089,0.49301257198088033
36537,0.10975609756097561
36543,0.923076923076923
36555,0.9901475429766742
36597,0.8574929257125441
36701,0.11043152607484655
36748,0.0
36770,0.5689945423921311
37153,0.12909944487358055
37600,0.17039954414774927
37773,0.6416236526819376
37919,0.6304783133466723
38088,0.250319488948253
38127,0.08856148855400951
38187,0.013593181195675921
38231,0.533113989983183
38453,0.11043152607484655
38521,0.4160251471689218
38987,0.4866642633922876
39112,0.9882871850048918
39382,0.9255913610168003
39552,0.7453559924999298
39696,0.8838834764831844
39874,0.5714395942499463
40272,0.3752393871932282
40543,0.0
40935,0.0
41271,0.4279604925109129
41530,0.7715167498104595
41677,0.5547001962252291
41680,0.8419748775825219
41727,0.24253562503633294
41761,0.04884672067693771
41809,0.5547001962252291
41813,0.013593181195675921
41868,0.0
41900,0.01840525434580776
42454,0.8229511997978234
42581,0.5010438424723078
42608,0.8571428571428572
42660,0.17149858514250882
42713,0.03575992699260758
43073,0.0
43176,0.8708635721768004
43211,0.9701425001453318
43333,0.3762015410475098
43430,0.9901475429766742
43475,0.933520056018673
44002,0.9383148632568363
44027,0.24313226954193234
44260,0.41203025924251074
44279,0.21657404091210497
44348,0.0
44402,0.14182715723279388
44820,1.0
44846,0.9135232951410429
45594,0.9306780410870432
46217,0.0
46236,0.11043152607484655
46975,0.5645344869818583
47144,0.38790491030114155
47484,0.40491559560777063
47561,0.07808688094430302
47631,0.4264014327112209
48104,0.40009880202694836
48165,0.296110046131991
48397,0.9522680557059016
48409,0.6515837655350015
48451,0.9847319278346618
48667,0.9642088512100442
49519,0.6803091303374612
49766,0.1545287749909218
49778,0.8610567718228919
49845,0.25025866535630953
50056,0.2970442628930023
50256,0.8917016574178748
50295,0.10032154423814102
50598,0.0
50635,0.5195164138275135
50720,0.07692307692307693
50763,0.221519407392074
50815,0.49346377121982676
50870,0.9923022272843421
50884,0.9355852142347212
50966,0.0
51647,0.6467616667635545
51672,0.8193464903987026
52060,0.9428090415820634
52279,0.55130750264852
52526,0.0
52527,0.4728962165665973
52645,0.48991647126865073
52717,0.09622504486493764
52835,0.53813823519705
52854,0.0680413817439772
52910,0.0
52936,0.0
52968,0.15925551431765156
53140,0.9045340337332908
53147,0.915079363888473
53210,0.4089564406759849
53632,0.2279211529192759
53797,0.0
53828,0.7661539466182362
54230,0.7035264706814484
54311,0.0
54674,0.7089175569585666
54948,0.3939192985791677
54959,0.8086075400626398
55298,0.5477225575051661
55350,0.11043152607484655
55571,0.24105221280251105
55591,0.4423258684646914
55644,0.5547001962252291
55839,0.17039954414774927
56274,0.5090278103806222
56334,0.6334460659719167
56468,0.19538688270775084
56511,0.6666666666666666
56768,0.7833494518006401
56965,0.9280876928618166
57138,0.153190838336343
57147,0.0
57204,0.08347838711296822
57465,0.6655122646461622
57507,0.0
57528,0.8559209850218259
57575,0.17149858514250882
57655,0.9547859244962514
57968,0.8075728530872482
58096,0.0
58259,0.2785430072655778
58394,0.33722663671673114
58682,0.6334460659719167
59041,0.5143444998736397
59931,0.4423258684646914
59965,0.20228869496966942
60018,0.9328115028081327
60204,0.5689945423921311
60279,0.3544587784792833
60314,0.7071067811865474
60383,0.5217391304347826
60391,0.27216552697590873
60605,0.1681681984990781
60722,0.8660254037844386
60971,0.7089175569585666
61292,0.17424069584903243
61315,0.4457424941602093
61514,0.09988907373180404
62440,0.7859052479933756
62908,0.5669467095138407
63085,0.09304842103984708
63335,0.6666666666666666
63377,0.4066101422496989
