file1,file2,mean,std,min,max,count
llama_20251114T064238_30.csv,qwen_20251114T064707_30.csv,0.53323882756196,0.32153753279060643,0.0,1.0,500
llama_20251114T064238_30.csv,deepseek_20251116T022356_30.csv,0.4785861933986843,0.28010921239846653,0.0,0.9981053884967842,500
qwen_20251114T064707_30.csv,deepseek_20251116T022356_30.csv,0.5017312613107033,0.30146666295289365,0.0,1.0,500
